CUST_ID|CUST_FIRST_NAME|CUST_LAST_NAME|CUST_GENDER|CUST_YEAR_OF_BIRTH|CUST_MARITAL_STATUS|CUST_STREET_ADDRESS|CUST_POSTAL_CODE|CUST_CITY|CUST_CITY_ID|CUST_STATE_PROVINCE|CUST_STATE_PROVINCE_ID|COUNTRY_ID|CUST_MAIN_PHONE_NUMBER|CUST_INCOME_LEVEL|CUST_CREDIT_LIMIT|CUST_EMAIL|CUST_TOTAL|CUST_TOTAL_ID|CUST_SRC_ID|CUST_EFF_FROM|CUST_EFF_TO|CUST_VALID
5920|Azalea|Janney|M|1937||47 Anderson Road|73216|Frederick|51519|CO|52569|52790|324-239-9046|E: 90,000 - 109,999|7000|Janney@company.example.com|Customer total|52772||01/01/1998||A
9475|Azalea|Janney|M|1945||47 North Mingo Road|55787|Montara|51919|CA|52567|52790|196-478-4515|E: 90,000 - 109,999|9000|Janney@company.example.com|Customer total|52772||01/01/1998||A
13031|Azalea|Janney|M|1963|married|57 West Cabo Rojo Drive|54845|Haswell|51651|CO|52569|52790|695-329-2727|E: 90,000 - 109,999|1500|Janney@company.example.com|Customer total|52772||01/01/1998||I
16587|Azalea|Janney|M|1948||67 Pike Avenue|57128|Barry|51166|Wales - South Glamorgan|52764|52789|645-103-8904|E: 90,000 - 109,999|7000|Janney@company.example.com|Customer total|52772||01/01/1998||I
20142|Azalea|Janney|M|1969||67 South De Soto Avenue|64852|Helmond|51657|Noord-Brabant|52682|52770|609-353-7437|E: 90,000 - 109,999|9000|Janney@company.example.com|Customer total|52772||01/01/1998||I
23698|Azalea|Janney|M|1951|married|77 West Sanilac Avenue|82590|Warstein|52497|Nordrhein-Westfalen|52684|52776|574-306-7921|E: 90,000 - 109,999|1500|Janney@company.example.com|Customer total|52772||01/01/1998||I
27253|Azalea|Janney|M|1972||87 East Guaynabo Avenue|75917|Molino|51917|FL|52595|52790|338-499-9243|E: 90,000 - 109,999|7000|Janney@company.example.com|Customer total|52772||01/01/1998||I
30808|Azalea|Janney|M|1965||87 South Vega Alta Avenue|61035|Ferrals-les-Montagnes|51502|Languedoc-Roussillon|52645|52779|687-239-2426|E: 90,000 - 109,999|9000|Janney@company.example.com|Customer total|52772||01/01/1998||I
34365|Azalea|Janney|M|1945|married|97 North La Salle Avenue|67843|Arbuckle|51069|CA|52567|52790|320-478-2643|E: 90,000 - 109,999|1500|Janney@company.example.com|Customer total|52772||01/01/1998||I
38809|Azalea|Kish|M|1941||107 West Vega Alta Avenue|41847|Edgewood|51443|KY|52632|52790|448-353-6320|E: 90,000 - 109,999|9000|Kish@company.example.com|Customer total|52772||01/01/1998||I
42364|Azalea|Kish|M|1949|married|117 East La Salle Avenue|44581|Moerdijk|51916|Noord-Brabant|52682|52770|235-306-3738|E: 90,000 - 109,999|1500|Kish@company.example.com|Customer total|52772||01/01/1998||I
16836|Azalea|Kish|M|1962||17 East Pike Court|90517|Muenster|51929|Nordrhein-Westfalen|52684|52776|170-306-4311|E: 90,000 - 109,999|7000|Kish@company.example.com|Customer total|52772||01/01/1998||I
46142|Azalea|Kish|M|1934||27 De Soto Boulevard|44931|Bad Homburg|51153|Hessen|52617|52776|332-499-7689|E: 90,000 - 109,999|9000|Kish@company.example.com|Customer total|52772||01/01/1998||I
49697|Azalea|Kish|M|1975|married|27 North Sanilac Boulevard|38082|Greenwich|51591|England - Greater London|52589|52789|551-239-7155|E: 90,000 - 109,999|1500|Kish@company.example.com|Customer total|52772||01/01/1998||I
3254|Azalea|Kish|M|1943||37 West Guaynabo Street|52602|Blountstown|51200|FL|52595|52790|187-478-2363|E: 90,000 - 109,999|7000|Kish@company.example.com|Customer total|52772||01/01/1998||A
6809|Azalea|Kish|M|1946||47 Vega Alta Road|78558|Los Angeles|51806|CA|52567|52790|446-329-1573|E: 90,000 - 109,999|9000|Kish@company.example.com|Customer total|52772||01/01/1998||A
10364|Azalea|Kish|M|1940|married|47 South La Salle Road|85057|Cardiff|51316|Wales - South Glamorgan|52764|52789|122-103-8461|E: 90,000 - 109,999|1500|Kish@company.example.com|Customer total|52772||01/01/1998||I
13920|Azalea|Kish|M|1976||57 North Anderson Drive|64852|Helmond|51657|Noord-Brabant|52682|52770|383-353-3731|E: 90,000 - 109,999|7000|Kish@company.example.com|Customer total|52772||01/01/1998||I
17475|Azalea|Kish|M|1947||67 East Mingo Avenue|45704|Mackville|51890|KY|52632|52790|400-306-1037|E: 90,000 - 109,999|9000|Kish@company.example.com|Customer total|52772||01/01/1998||I
21031|Azalea|Kish|M|1947|married|77 Cabo Rojo Avenue|70577|Paterna|52105|Valencia|52755|52778|608-499-2912|E: 90,000 - 109,999|1500|Kish@company.example.com|Customer total|52772||01/01/1998||I
24587|Azalea|Kish|M|1944||77 North Pike Avenue|57579|Dingle|51389|Kerry|52637|52772|668-239-5328|E: 90,000 - 109,999|7000|Kish@company.example.com|Customer total|52772||01/01/1998||I
28142|Azalea|Kish|M|1961||87 West De Soto Avenue|67843|Arbuckle|51069|CA|52567|52790|380-478-6352|E: 90,000 - 109,999|9000|Kish@company.example.com|Customer total|52772||01/01/1998||I
31697|Azalea|Kish|M|1967|married|97 Sanilac Avenue|63736|Killarney|51728|Kerry|52637|52772|174-329-5933|E: 90,000 - 109,999|1500|Kish@company.example.com|Customer total|52772||01/01/1998||I
35253|Azalea|Kish|M|1938||97 South Guaynabo Avenue|31933|Barcelona|51164|Barcelona|52560|52778|509-103-3046|E: 90,000 - 109,999|7000|Kish@company.example.com|Customer total|52772||01/01/1998||I
36142|Azalea|Tannenbaum|M|1957||107 De Soto Avenue|62145|Nuernberg|51996|Bayern|52561|52776|165-306-8067|E: 90,000 - 109,999|9000|Tannenbaum@company.example.com|Customer total|52772||01/01/1998||I
32581|Aubrey|Weston|M|1951|married|97 East Phelps Avenue|75603|Palmdale|52102|FL|52595|52790|420-150-3893|G: 130,000 - 149,999|5000|Weston@company.example.com|Customer total|52772||01/01/1998||I
37027|Auburn|Curr|M|1950||107 East Bureau Avenue|66437|Asten|51075|Noord-Brabant|52682|52770|320-266-3028|G: 130,000 - 149,999|7000|Curr@company.example.com|Customer total|52772||01/01/1998||I
40582|Auburn|Curr|M|1971|single|107 South Phillips Avenue|40365|Tralee|52379|Kerry|52637|52772|616-387-2396|G: 130,000 - 149,999|9000|Curr@company.example.com|Customer total|52772||01/01/1998||I
44137|Auburn|Curr|M|1953|married|117 North Day Avenue|57929|Heilbronn|51656|Baden-Wuerttemberg|52559|52776|671-741-5159|G: 130,000 - 149,999|1500|Curr@company.example.com|Customer total|52772||01/01/1998||I
34570|Auburn|Curr|M|1962||17 North La Jolla Court|71839|King's Lynn|51729|England - Norfolk|52591|52789|664-741-9429|G: 130,000 - 149,999|7000|Curr@company.example.com|Customer total|52772||01/01/1998||I
47916|Auburn|Curr|M|1981|single|27 West Allen Boulevard|86668|Norwich|51995|England - Norfolk|52591|52789|431-439-7278|G: 130,000 - 149,999|9000|Curr@company.example.com|Customer total|52772||01/01/1998||I
1472|Auburn|Curr|M|1944|married|37 Mills Street|44130|San Mateo|52290|CA|52567|52790|504-437-4124|G: 130,000 - 149,999|3000|Curr@company.example.com|Customer total|52772||01/01/1998||A
5027|Auburn|Curr|M|1968||37 South Bureau Street|89369|Thame|52364|England - Oxfordshire|52592|52789|350-518-9607|G: 130,000 - 149,999|7000|Curr@company.example.com|Customer total|52772||01/01/1998||A
8582|Auburn|Curr|M|1984|single|47 West Phillips Road|58488|Dolores|51391|CO|52569|52790|324-459-7828|G: 130,000 - 149,999|9000|Curr@company.example.com|Customer total|52772||01/01/1998||A
12139|Auburn|Curr|M|1944|married|57 East Day Drive|66361|Velbert|52436|Nordrhein-Westfalen|52684|52776|196-266-7680|G: 130,000 - 149,999|3000|Curr@company.example.com|Customer total|52772||01/01/1998||I
15694|Auburn|Curr|M|1949||57 South San Sebastian Drive|33866|Bergen op Zoom|51181|Noord-Brabant|52682|52770|695-387-2751|G: 130,000 - 149,999|9000|Curr@company.example.com|Customer total|52772||01/01/1998||I
19249|Auburn|Curr|M|1975|single|67 North Griggs Avenue|83601|San Francisco|52289|CA|52567|52790|645-741-4914|G: 130,000 - 149,999|9000|Curr@company.example.com|Customer total|52772||01/01/1998||I
49014|Auburn|Curr|M|1947|married|7 South Upshur Circle|35799|Halifax|51646|England - West Yorkshire|52594|52789|189-387-3964|G: 130,000 - 149,999|3000|Curr@company.example.com|Customer total|52772||01/01/1998||I
22804|Auburn|Curr|M|1973|married|77 East Upshur Avenue|91906|Clermont-l'Herault|51329|Languedoc-Roussillon|52645|52779|609-439-2777|G: 130,000 - 149,999|1500|Curr@company.example.com|Customer total|52772||01/01/1998||I
26360|Auburn|Curr|M|1943||87 La Jolla Avenue|68644|Schwaebisch Gmuend|52300|Baden-Wuerttemberg|52559|52776|574-437-4167|G: 130,000 - 149,999|9000|Curr@company.example.com|Customer total|52772||01/01/1998||I
29916|Auburn|Curr|M|1947|single|87 South Allen Avenue|32701|Freising|51522|Bayern|52561|52776|338-518-2165|G: 130,000 - 149,999|11000|Curr@company.example.com|Customer total|52772||01/01/1998||I
33471|Auburn|Curr|M|1965|married|97 West Mills Avenue|48797|Wymondham|52520|England - Norfolk|52591|52789|687-459-6256|G: 130,000 - 149,999|1500|Curr@company.example.com|Customer total|52772||01/01/1998||I
38805|Auburn|Kiker|M|1947|married|107 West Upshur Avenue|41847|Edgewood|51443|KY|52632|52790|165-437-7004|G: 130,000 - 149,999|3000|Kiker@company.example.com|Customer total|52772||01/01/1998||I
42360|Auburn|Kiker|M|1952||117 East La Jolla Avenue|51080|Stein|52325|Limburg|52646|52770|295-518-4703|G: 130,000 - 149,999|7000|Kiker@company.example.com|Customer total|52772||01/01/1998||I
16792|Auburn|Kiker|M|1963|single|17 East Phillips Court|69776|Hiseville|51663|KY|52632|52790|307-518-3736|G: 130,000 - 149,999|9000|Kiker@company.example.com|Customer total|52772||01/01/1998||I
46138|Auburn|Kiker|M|1969|married|27 Day Boulevard|39318|Torrevieja|52374|Alicante|52544|52778|463-459-5261|G: 130,000 - 149,999|1500|Kiker@company.example.com|Customer total|52772||01/01/1998||I
49693|Auburn|Kiker|M|1946||27 North San Sebastian Boulevard|76625|Abingdon|51043|England - Oxfordshire|52592|52789|233-266-3334|G: 130,000 - 149,999|9000|Kiker@company.example.com|Customer total|52772||01/01/1998||I
3250|Auburn|Kiker|M|1947|single|37 West Griggs Street|78371|Inverness|51681|Scotland - Highlands and Islands|52737|52789|487-387-1312|G: 130,000 - 149,999|11000|Kiker@company.example.com|Customer total|52772||01/01/1998||A
6805|Auburn|Kiker|M|1951|married|47 Upshur Road|78558|Los Angeles|51806|CA|52567|52790|298-741-7222|G: 130,000 - 149,999|1500|Kiker@company.example.com|Customer total|52772||01/01/1998||A
10360|Auburn|Kiker|M|1970||47 South La Jolla Road|77076|Cantoria|51312|Almeria|52545|52778|568-439-6990|G: 130,000 - 149,999|7000|Kiker@company.example.com|Customer total|52772||01/01/1998||I
13916|Auburn|Kiker|M|1961|single|57 North Allen Drive|64852|Helmond|51657|Noord-Brabant|52682|52770|132-437-4511|G: 130,000 - 149,999|9000|Kiker@company.example.com|Customer total|52772||01/01/1998||I
17471|Auburn|Kiker|M|1972|married|67 East Mills Avenue|82590|Warstein|52497|Nordrhein-Westfalen|52684|52776|330-518-6903|G: 130,000 - 149,999|1500|Kiker@company.example.com|Customer total|52772||01/01/1998||I
21027|Auburn|Kiker|M|1966||77 Bureau Avenue|75917|Molino|51917|FL|52595|52790|624-459-2586|G: 130,000 - 149,999|7000|Kiker@company.example.com|Customer total|52772||01/01/1998||I
24583|Auburn|Kiker|M|1983|single|77 North Phillips Avenue|61035|Ferrals-les-Montagnes|51502|Languedoc-Roussillon|52645|52779|670-266-7387|G: 130,000 - 149,999|9000|Kiker@company.example.com|Customer total|52772||01/01/1998||I
28138|Auburn|Kiker|M|1952|married|87 West Day Avenue|67843|Arbuckle|51069|CA|52567|52790|617-387-3275|G: 130,000 - 149,999|1500|Kiker@company.example.com|Customer total|52772||01/01/1998||I
31693|Auburn|Kiker|M|1955||97 San Sebastian Avenue|63736|Killarney|51728|Kerry|52637|52772|390-741-1674|G: 130,000 - 149,999|7000|Kiker@company.example.com|Customer total|52772||01/01/1998||I
35249|Auburn|Kiker|M|1950|single|97 South Griggs Avenue|31933|Barcelona|51164|Barcelona|52560|52778|632-439-9986|G: 130,000 - 149,999|9000|Kiker@company.example.com|Customer total|52772||01/01/1998||I
36138|Auburn|Malloney|M|1948|married|107 Day Avenue|62145|Nuernberg|51996|Bayern|52561|52776|318-518-7689|G: 130,000 - 149,999|3000|Malloney@company.example.com|Customer total|52772||01/01/1998||I
39693|Auburn|Malloney|M|1943||107 North San Sebastian Avenue|31132|Saint Marks|52279|FL|52595|52790|406-459-7155|G: 130,000 - 149,999|9000|Malloney@company.example.com|Customer total|52772||01/01/1998||I
43249|Auburn|Malloney|M|1948|single|117 West Griggs Avenue|72860|Koeln|51735|Nordrhein-Westfalen|52684|52776|249-266-2363|G: 130,000 - 149,999|11000|Malloney@company.example.com|Customer total|52772||01/01/1998||I
25681|Auburn|Malloney|M|1982|married|17 West Mills Court|38082|Greenwich|51591|England - Greater London|52589|52789|288-266-9505|G: 130,000 - 149,999|1500|Malloney@company.example.com|Customer total|52772||01/01/1998||I
47027|Auburn|Malloney|M|1957||27 East Bureau Boulevard|52602|Blountstown|51200|FL|52595|52790|222-387-2431|G: 130,000 - 149,999|7000|Malloney@company.example.com|Customer total|52772||01/01/1998||I
50582|Auburn|Malloney|M|1959|single|27 South Phillips Boulevard|78558|Los Angeles|51806|CA|52567|52790|675-741-2274|G: 130,000 - 149,999|9000|Malloney@company.example.com|Customer total|52772||01/01/1998||I
4138|Auburn|Malloney|M|1954|married|37 North Day Street|74487|Konstanz|51736|Baden-Wuerttemberg|52559|52776|183-439-8222|G: 130,000 - 149,999|1500|Malloney@company.example.com|Customer total|52772||01/01/1998||A
7694|Auburn|Malloney|M|1960||47 East San Sebastian Road|91700|Stornoway|52328|Scotland - Highlands and Islands|52737|52789|129-437-7528|G: 130,000 - 149,999|7000|Malloney@company.example.com|Customer total|52772||01/01/1998||I
11249|Auburn|Malloney|M|1945|single|57 Griggs Drive|45704|Mackville|51890|KY|52632|52790|689-518-8349|G: 130,000 - 149,999|11000|Malloney@company.example.com|Customer total|52772||01/01/1998||A
14805|Auburn|Malloney|M|1979|married|57 North Upshur Drive|40715|Ravensburg|52159|Baden-Wuerttemberg|52559|52776|208-459-9703|G: 130,000 - 149,999|1500|Malloney@company.example.com|Customer total|52772||01/01/1998||I
18360|Auburn|Malloney|M|1980||67 West La Jolla Avenue|81292|Nanterre|51972|Ile-de-France|52623|52779|391-266-4540|G: 130,000 - 149,999|7000|Malloney@company.example.com|Customer total|52772||01/01/1998||I
13224|Auburn|Malloney|M|1948|single|7 South Allen Circle|79889|Krefeld|51738|Nordrhein-Westfalen|52684|52776|327-459-1600|G: 130,000 - 149,999|11000|Malloney@company.example.com|Customer total|52772||01/01/1998||I
21915|Auburn|Malloney|M|1945|single|77 East Allen Avenue|33866|Bergen op Zoom|51181|Noord-Brabant|52682|52770|587-387-5330|G: 130,000 - 149,999|11000|Malloney@company.example.com|Customer total|52772||01/01/1998||I
25472|Auburn|Malloney|M|1956|married|77 South Mills Avenue|63736|Killarney|51728|Kerry|52637|52772|530-741-7134|G: 130,000 - 149,999|1500|Malloney@company.example.com|Customer total|52772||01/01/1998||I
29027|Auburn|Malloney|M|1941||87 North Bureau Avenue|32855|Birmingham|51192|England - West Midlands|52593|52789|381-439-7235|G: 130,000 - 149,999|9000|Malloney@company.example.com|Customer total|52772||01/01/1998||I
32582|Auburn|Malloney|M|1946|single|97 East Phillips Avenue|75603|Palmdale|52102|FL|52595|52790|588-437-4311|G: 130,000 - 149,999|11000|Malloney@company.example.com|Customer total|52772||01/01/1998||I
37916|Auburn|Overman|M|1949|single|107 West Allen Avenue|87340|Oxford|52041|England - Oxfordshire|52592|52789|509-741-2318|G: 130,000 - 149,999|11000|Overman@company.example.com|Customer total|52772||01/01/1998||I
41471|Auburn|Overman|M|1951|married|117 Mills Avenue|56851|Beemster|51174|Noord-Holland|52683|52770|448-439-3999|G: 130,000 - 149,999|1500|Overman@company.example.com|Customer total|52772||01/01/1998||I
45026|Auburn|Overman|M|1948||117 South Bureau Avenue|31583|Didcot|51386|England - Oxfordshire|52592|52789|235-437-4953|G: 130,000 - 149,999|9000|Overman@company.example.com|Customer total|52772||01/01/1998||I
7903|Auburn|Overman|M|1974||17 San Sebastian Court|65910|Great Yarmouth|51590|England - Norfolk|52591|52789|265-439-5486|G: 130,000 - 149,999|7000|Overman@company.example.com|Customer total|52772||01/01/1998||I
43458|Auburn|Overman|M|1967|single|17 South Griggs Court|74793|Lunel|51812|Languedoc-Roussillon|52645|52779|170-437-3380|G: 130,000 - 149,999|9000|Overman@company.example.com|Customer total|52772||01/01/1998||I
48805|Auburn|Overman|M|1951|married|27 West Upshur Boulevard|69776|Hiseville|51663|KY|52632|52790|332-518-3784|G: 130,000 - 149,999|1500|Overman@company.example.com|Customer total|52772||01/01/1998||I
2361|Auburn|Overman|M|1958||37 East La Jolla Street|86319|Salamanca|52286|Salamanca|52733|52778|551-459-2177|G: 130,000 - 149,999|7000|Overman@company.example.com|Customer total|52772||01/01/1998||A
5916|Auburn|Overman|M|1985|single|47 Allen Road|68294|Alkmaar|51053|Noord-Holland|52683|52770|187-266-8365|G: 130,000 - 149,999|9000|Overman@company.example.com|Customer total|52772||01/01/1998||I
9471|Auburn|Overman|M|1976|married|47 North Mills Road|55787|Montara|51919|CA|52567|52790|446-387-1393|G: 130,000 - 149,999|1500|Overman@company.example.com|Customer total|52772||01/01/1998||A
13027|Auburn|Overman|M|1964||57 West Bureau Drive|55646|Neuss|51975|Nordrhein-Westfalen|52684|52776|122-741-3092|G: 130,000 - 149,999|7000|Overman@company.example.com|Customer total|52772||01/01/1998||I
16583|Auburn|Overman|M|1942|single|67 Phillips Avenue|57128|Barry|51166|Wales - South Glamorgan|52764|52789|383-439-7347|G: 130,000 - 149,999|11000|Overman@company.example.com|Customer total|52772||01/01/1998||I
20138|Auburn|Overman|M|1977|married|67 South Day Avenue|68644|Schwaebisch Gmuend|52300|Baden-Wuerttemberg|52559|52776|400-437-6978|G: 130,000 - 149,999|1500|Overman@company.example.com|Customer total|52772||01/01/1998||I
23694|Auburn|Overman|M|1949||77 West San Sebastian Avenue|82590|Warstein|52497|Nordrhein-Westfalen|52684|52776|608-518-4951|G: 130,000 - 149,999|9000|Overman@company.example.com|Customer total|52772||01/01/1998||I
27249|Auburn|Overman|M|1950|single|87 East Griggs Avenue|46413|Belfast City|51175|Northern Ireland - County Antr|52686|52789|668-459-8709|G: 130,000 - 149,999|9000|Overman@company.example.com|Customer total|52772||01/01/1998||I
30804|Auburn|Overman|M|1946|married|87 South Upshur Avenue|53363|Montreuil|51922|Ile-de-France|52623|52779|380-266-3753|G: 130,000 - 149,999|3000|Overman@company.example.com|Customer total|52772||01/01/1998||I
34361|Auburn|Overman|M|1978||97 North La Jolla Avenue|43505|Valencia|52430|Valencia|52755|52778|174-387-6442|G: 130,000 - 149,999|7000|Overman@company.example.com|Customer total|52772||01/01/1998||I
38806|August|Hales|F|1944|single|107 West Upton Avenue|41847|Edgewood|51443|KY|52632|52790|639-286-4409|D: 70,000 - 89,999|3000|Hales@company.example.com|Customer total|52772||01/01/1998||I
42361|August|Hales|F|1962|married|117 East La Guna Avenue|51080|Stein|52325|Limburg|52646|52770|220-687-7521|D: 70,000 - 89,999|5000|Hales@company.example.com|Customer total|52772||01/01/1998||I
16803|August|Hales|F|1931||17 East Pickaway Court|40804|Badalona|51158|Barcelona|52560|52778|340-687-8507|D: 70,000 - 89,999|10000|Hales@company.example.com|Customer total|52772||01/01/1998||I
46139|August|Hales|F|1936|single|27 De Baca Boulevard|39318|Torrevieja|52374|Alicante|52544|52778|477-370-3061|D: 70,000 - 89,999|3000|Hales@company.example.com|Customer total|52772||01/01/1998||I
49694|August|Hales|F|1935|married|27 North Sanborn Boulevard|76625|Abingdon|51043|England - Oxfordshire|52592|52789|613-452-5802|D: 70,000 - 89,999|5000|Hales@company.example.com|Customer total|52772||01/01/1998||I
3251|August|Hales|F|1959||37 West Grundy Street|78371|Inverness|51681|Scotland - Highlands and Islands|52737|52789|110-462-6684|D: 70,000 - 89,999|10000|Hales@company.example.com|Customer total|52772||01/01/1998||A
